gene_id	ont_name
50945	disorder of genitourinary system
50945	otorhinolaryngologic disease
50945	urogenital tract malformation
50945	multiple congenital anomalies/dysmorphic syndrome without intellectual disability
50945	disorder of development or morphogenesis
50945	genetic multiple congenital anomalies/dysmorphic syndrome without intellectual disability
50945	syndromic urogenital tract malformation
50945	skull disorder
50945	skeletal system disorder
50945	face disorder
50945	musculoskeletal system disorder
50945	disorder of facial skeleton
50945	cleft palate
50945	orofacial cleft
50945	bone disorder
50945	head disorder
6948	immune system disorder
6948	vitamin deficiency disorder
6948	vitamin B12 deficiency
6948	disease or disorder
6948	primary immunodeficiency due to a defect in adaptive immunity
6948	deficiency anemia
6948	nutritional deficiency disease
6948	disorder of metabolite absorption and transport
6948	inborn vitamin metabolic disorder
6948	inborn errors of immunity
6948	vitamin B deficiency
6948	anemia
6948	inborn vitamin B12 deficiency
6948	inborn errors of metabolism
6948	metabolic disease
6948	inherited deficiency anemia
6948	immune deficiency disease
6948	hematologic disorder
6948	inborn disorder of cobalamin metabolism and transport
6948	Mendelian disease
6948	nutritional disorder
6948	disorder of vitamin and non-protein cofactor absorption and transport
6949	skull disorder
6949	bone development disease
6949	eyelid border anomaly
6949	hearing loss disorder
6949	congenital nervous system disorder
6949	genetic syndromic Pierre Robin syndrome
6949	genetic otorhinolaryngologic disease
6949	eyelid disorder
6949	genetic head and neck malformation
6949	genetic multiple congenital anomalies/dysmorphic syndrome
6949	skeletal system disorder
6949	autosomal genetic disease
6949	dysostosis
6949	eye disorder
6949	eyelids malposition disorder
6949	multiple congenital anomalies/dysmorphic syndrome
6949	branchial arch or oral-acral syndrome
6949	disorder of development or morphogenesis
6949	multiple congenital anomalies/dysmorphic syndrome without intellectual disability
6949	neuro-ophthalmological disease
6949	genetic multiple congenital anomalies/dysmorphic syndrome without intellectual disability
6949	nervous system disorder
6949	canthal anomaly
6949	genetic nervous system disorder
6949	disorder of visual system
6949	developmental defect during embryogenesis
6949	inherited auditory system disease
6949	malposition of external canthus
6949	musculoskeletal system disorder
6949	face disorder
6949	disorder of facial skeleton
6949	dysostosis of genetic origin
6949	hearing disorder
6949	syndromic disease
6949	disease or disorder
6949	mandibulofacial dysostosis
6949	syndromic palpebral coloboma
6949	eye adnexa disorder
6949	otomandibular dysplasia
6949	autosomal dominant disease
6949	Mendelian disease
6949	disorder of orbital region
6949	otorhinolaryngologic disease
6949	perceptual disorders
6949	bone disorder
6949	auditory system disorder
6949	head disorder
6949	syndromic genetic hearing loss
6928	metabolic disease
6928	glucose metabolism disease
6928	disease or disorder
6928	diabetes mellitus
6928	endocrine pancreas disorder
6928	digestive system disorder
6928	endocrine system disorder
6928	pancreas disorder
6928	developmental defect during embryogenesis
6928	non-syndromic renal or urinary tract malformation
6928	kidney disorder
6928	cystic kidney disease
6928	urinary system disorder
6928	multicystic dysplastic kidney
6928	urogenital tract malformation
6928	disorder of development or morphogenesis
6928	renal dysplasia
6928	renal tubule disorder
6928	disorder of mineral absorption and transport
6928	inborn errors of metabolism
6928	inborn metal metabolism disorder
6928	familial primary hypomagnesemia
6928	Mendelian disease
6928	familial primary hypomagnesemia with hypocalcuria
6928	disorder of metabolite absorption and transport
6928	inherited renal tubular disease
6928	disorder of magnesium transport
6928	syndromic disease
6928	disorder of genitourinary system
6928	developmental anomaly of metabolic origin
6928	maturity-onset diabetes of the young
6928	syndromic renal or urinary tract malformation
6928	syndromic urogenital tract malformation
6929	inborn errors of immunity
6929	B cell deficiency
6929	immune system disorder
6929	immunodeficiency predominantly affecting antibody production
6929	immune deficiency disease
6929	hematologic disorder
6929	Mendelian disease
6929	disease or disorder
6929	leukocyte disorder
6929	primary immunodeficiency due to a defect in adaptive immunity
6929	immunodeficiency disease
6929	agammaglobulinemia
6929	isolated agammaglobulinemia
6925	autosomal dominant disease
6925	mental disorder
6925	intellectual disability, autosomal dominant
6925	developmental disorder of mental health
6925	Mendelian disease
6925	genetic nervous system disorder
6925	psychiatric disorder
6925	disease or disorder
6925	central nervous system disorder
6925	autosomal genetic disease
6925	brain disorder
6925	nervous system disorder
6925	non-syndromic intellectual disability
6925	intellectual disability
6925	corneal endothelial dystrophy
6925	corneal dystrophy
6925	corneal disorder
6925	face disorder
6925	disorder of orbital region
6925	eye disorder
6925	head disorder
6925	disorder of visual system
6925	posterior corneal dystrophy
6925	developmental defect during embryogenesis
6925	syndromic intellectual disability
6925	congenital nervous system disorder
6925	genetic multiple congenital anomalies/dysmorphic syndrome
6925	syndromic disease
6925	movement disorder
6925	monogenic epilepsy
6925	motor stereotypies
6925	epilepsy
6925	multiple congenital anomalies/dysmorphic syndrome
6925	disorder of development or morphogenesis
6925	multiple congenital anomalies/dysmorphic syndrome-intellectual disability
6942	disease or disorder
6942	Mendelian disease
10312	musculoskeletal system disorder
10312	skeletal system disorder
10312	bone remodeling disease
10312	face disorder
10312	disease or disorder
10312	autosomal genetic disease
10312	eye disorder
10312	hereditary optic neuropathy
10312	Mendelian disease
10312	familial osteosclerosis
10312	osteopetrosis
10312	disorder of orbital region
10312	osteosclerosis
10312	head disorder
10312	bone disorder
10312	disorder of visual system
10312	autosomal recessive disease
10312	neutropenia
10312	quantitative and/or qualitative congenital phagocyte defect
10312	immune system disorder
10312	agranulocytosis
10312	leukocyte disorder
10312	constitutional neutropenia
10312	congenital hematological disorder
10312	inborn errors of immunity
10312	autosomal dominant disease
10312	leukopenia
10312	immune deficiency disease
10312	hematologic disorder
10312	primary immunodeficiency due to a genetic defect in innate immunity
10312	phagocytic cell dysfunction
10312	severe congenital neutropenia
6935	Mendelian disease
6935	corneal endothelial dystrophy
6935	corneal dystrophy
6935	corneal disorder
6935	disease or disorder
6935	face disorder
6935	disorder of orbital region
6935	eye disorder
6935	head disorder
6935	disorder of visual system
6935	posterior corneal dystrophy
401138	amelogenesis imperfecta
401138	tooth disorder
401138	Mendelian disease
401138	skeletal system disorder
401138	mouth disorder
401138	musculoskeletal system disorder
401138	disease or disorder
401138	tooth hard tissue disease
401138	head disorder
401138	dental enamel hypoplasia
388698	epidermal disease
388698	integumentary system disorder
388698	Mendelian disease
388698	ichthyosis
388698	skin disorder
388698	disease or disorder
388698	genetic skin disease
388698	peeling skin syndrome
388698	inherited non-syndromic ichthyosis
388698	inherited ichthyosis
388698	generalized peeling skin syndrome
84126	developmental defect during embryogenesis
84126	syndromic intellectual disability
84126	mental disorder
84126	bone development disease
84126	congenital nervous system disorder
84126	primary bone dysplasia
84126	skeletal system disorder
84126	developmental disorder of mental health
84126	musculoskeletal system disorder
84126	genetic multiple congenital anomalies/dysmorphic syndrome
84126	disease or disorder
84126	autosomal genetic disease
84126	syndromic disease
84126	brain disorder
84126	intellectual disability
84126	microcephalic primordial dwarfism
84126	multiple congenital anomalies/dysmorphic syndrome
84126	psychiatric disorder
84126	central nervous system disorder
84126	Mendelian disease
84126	slender bone dysplasia
84126	disorder of development or morphogenesis
84126	bone disorder
84126	nervous system disorder
84126	autosomal recessive disease
84126	genetic nervous system disorder
84126	multiple congenital anomalies/dysmorphic syndrome-intellectual disability
284184	mitochondrial complex deficiency
284184	developmental defect during embryogenesis
284184	inborn errors of metabolism
284184	metabolic disease
284184	Mendelian disease
284184	disease or disorder
284184	developmental anomaly of metabolic origin
284184	disorder of development or morphogenesis
284184	inborn disorder of energy metabolism
284184	mitochondrial disease
284184	inborn mitochondrial metabolism disorder
284184	mitochondrial complex I deficiency, nuclear type
197135	reproductive system disorder
197135	female infertility
197135	disease or disorder
197135	disorder of genitourinary system
197135	infertility disorder
197135	female reproductive system disorder
197135	Mendelian disease
197135	genetic infertility
197135	inherited oocyte maturation defect
154288	hydatidiform mole
154288	female reproductive system neoplasm
154288	urogenital neoplasm
154288	uterine disorder
154288	reproductive system disorder
154288	placenta disorder
154288	disease or disorder
154288	obstetric disorder
154288	neoplastic disease or syndrome
154288	female reproductive system disorder
154288	gestational trophoblastic disease
154288	pregnancy disorder
154288	tumor of uterus
154288	cancer or benign tumor
154288	Mendelian disease
154288	disorder of genitourinary system
154288	neoplasm
154288	reproductive system neoplasm
154288	placenta neoplasm
154288	gestational trophoblastic neoplasm
154288	trophoblastic neoplasm
389827	developmental defect during embryogenesis
389827	syndromic intellectual disability
389827	orofacial clefting syndrome
389827	mental disorder
389827	genetic otorhinolaryngologic disease
389827	congenital nervous system disorder
389827	developmental disorder of mental health
389827	genetic multiple congenital anomalies/dysmorphic syndrome
389827	disease or disorder
389827	multiple congenital anomalies/dysmorphic syndrome-variable intellectual disability syndrome
389827	syndromic disease
389827	brain disorder
389827	intellectual disability
389827	multiple congenital anomalies/dysmorphic syndrome
389827	Mendelian disease
389827	psychiatric disorder
389827	central nervous system disorder
389827	otorhinolaryngologic disease
389827	disorder of development or morphogenesis
389827	nervous system disorder
389827	genetic nervous system disorder
389827	genetic multiple congenital anomalies/dysmorphic syndrome-variable intellectual disability syndrome
125988	combined oxidative phosphorylation deficiency
125988	developmental defect during embryogenesis
125988	inborn errors of metabolism
125988	metabolic disease
125988	mitochondrial oxidative phosphorylation disorder
125988	Mendelian disease
125988	disease or disorder
125988	developmental anomaly of metabolic origin
125988	disorder of development or morphogenesis
125988	inborn disorder of energy metabolism
125988	mitochondrial disease
125988	inborn mitochondrial metabolism disorder
125988	face disorder
