gene	chromosome	chromosome_hg19	map_location
647503	NA	NA	12q24.33
647507	NA	NA	9p11.1
64753	7	7	7q32.1
647532	NA	NA	10q23.1
64754	1	1	1q44
64755	16	16	16p11.2
64756	1	1	1p33
647569	NA	NA	1q21.1
64757	1	1	1q41
647589	12	12	12q24.33
64759	7	7	7p12.3
6476	3	3	3q26.1
64760	8	8	8p21.3
64761	7	7	7q34
64762	18	18	18q12.1
64763	19	19	19q13.2
64764	7	7	7q33
647654	NA	NA	20q11.21
64766	1	1	1p35.1
64768	9	9	9q22.31
64769	1	1	1p34.3
647696	NA	NA	2q21.2
6477	16	16	16q12.1
64770	3	3	3q21.1
64771	6	6	6p21.31
64772	17	17	17q25.3
64773	20	20	20p13
64776	11	11__HG388_HG400_PATCH	11q23.1
64777	5	5	5q35.3
64778	3	3	3q26.31
64779	16	16	16q24.1
6478	3	3	3q25.1
64780	6	6	6q21
64781	22	22	22q13.31
64782	15	15	15q26.1
64783	1	1	1p13.3
64784	15	15	15q26.1
64785	16	16	16q21
647859	NA	NA	5q13.2
64786	12	12	12q21.1
64787	11	11	11p15.5
64788	16	16__16	16p13.3
64789	1	1	1p34.2
64792	7	7	7q22.1
64793	1	1	1p36.11
64794	9	9	9q34.13
647946	18	18	18q12.2-q12.3
64795	2	2	2p11.2
647979	20	20	20q11.23
64798	8	8	8q24.12
64799	15	15	15q23
647996	NA	NA	2q21.2
648	10	10__10	10p12.2
6480	3	3	3q27.3
64800	22	22	22q13.2-q13.31
648000	NA	NA	5q13.3
64801	1	1	1q42.2
64802	1	1	1p36.22
64805	3	3	3q25.1
64806	14	14	14q11.2
64816	7	7	7q22.1
6482	8	8	8q24.22
648217	NA	NA	19q13.41
648262	NA	NA	1q42.13
648283	NA	NA	Xq21.1
648294	NA	NA	9p24.1
6483	16	16	16q22.1
648315	NA	NA	11q12.1
64834	1	1	1p34.2
648343	NA	NA	2q33.3
648359	NA	NA	1q41
64837	11	11	11q13.2
64838	2	2	2p23.3
64839	5	5	5q21.3
6484	11	11	11q24.2
64840	X	HG1436_HG1432_PATCH__X	Xp11.23
64841	14	14	14q22.1
64843	15	15	15q24.3
64844	2	2	2q24.2
648442	NA	NA	7q31.31
64847	17	17	17q21.33
64848	5	5	5q22.2
64849	20	20	20q13.12
64850	4	4	4q25
64851	NA	NA	10q
64852	11	11	11q12.3
64853	1	1	1q41
648532	NA	NA	18q12.2
64854	4	4	4q12
64855	9	9	9q34.11
64856	1	1	1p36.33
64857	19	19	19q13.2
64858	1	1	1p13.2
64859	2	2	2q32.3
64860	X	X	Xq22.1
64863	18	18	18p11.32
648630	NA	NA	8q24.3
64864	15	15	15q21.3
64866	3	3	3p21.31
648691	NA	NA	22q11.22
6487	1	1	1p34.1
648729	NA	NA	8p12
648740	1	1	1p21.1
648771	NA	NA	NA
648774	NA	NA	16q24.1
648791	6	6	6p25.1
648809	NA	NA	15q25.2
64881	13	13	13q21.2
648822	NA	NA	1q22
6489	12	12	12p12.1
648927	NA	NA	Xq21.33
648934	NA	NA	6q14.1
648947	NA	NA	10p15.1
64895	2	2	2p16.1
64897	12	12	12q24.31
648980	NA	NA	22q11.21
648987	5	5	5p12
649	8	8	8p21.3
6490	12	12	12q13.2
64900	20	20	20q12
64901	5	5	5q35.1
64902	5	5	5p13.2
649024	NA	NA	3q13.12
6491	1	1	1p33
649133	11	11	11q23.3
649137	19	NA	19q13.43
649159	16	16	16p11.2
649166	NA	NA	9q21.33
649179	22	22	22q11.22
649186	NA	NA	19q13.43
64919	14	14	14q32.2
6492	6	6	6q16.3
64921	7	7	7q21.3
64922	9	9	9p21.2
649238	X	NA	Xq28
64924	5	5	5q13.1-q13.2
64925	3	3	3p21.31
64926	19	19	19p13.12
649264	NA	NA	22q11.23
64927	15	15__HG971_PATCH	15q26.3
64928	6	6	6p21.1
649288	NA	NA	4q31.3
649299	NA	NA	19p12
6493	21	21	21q22.13
649324	NA	NA	1p36.21
649330	CHR_HSCHR1_5_CTG3__CHR_HG1342_HG2282_PATCH__1	1	1p36.21
649352	8	8	8p23.1
64939	NA	NA	9p21.3
649395	7	7	7q11.21
6494	11	11	11q13.1
64940	7	7	7q11.21
64943	3	3	3p21.1
649446	18	18	18p11.31
649458	NA	NA	1q23.2
64946	5	5	5q13.2
649489	NA	NA	2q12.3
64949	20	20	20p13
6495	14	14	14q23.1
64951	7	7	7p13
6496	2	2	2p21
64960	1	1	1p34.3
649620	NA	NA	14p11.2
64963	15	15	15q25.3
64965	2	2	2q12.1
64968	21	21	21q22.11
64969	2	2	2q11.1
6497	1	1	1p36.33-p36.32
64975	9	9	9q34.3
64976	22	22	22q11.21
64978	17	17	17q25.1
64979	5	5	5p15.33
6498	3	3	3q26.2
64981	19	19	19p13.11
64983	7	7	7p14.1
649873	NA	NA	17p12
6499	CHR_HSCHR6_MHC_COX_CTG1__6__CHR_HSCHR6_MHC_QBL_CTG1__CHR_HSCHR6_MHC_DBB_CTG1__CHR_HSCHR6_MHC_MCF_CTG1__CHR_HSCHR6_MHC_SSTO_CTG1	6__HSCHR6_MHC_COX__HSCHR6_MHC_DBB__HSCHR6_MHC_MCF__HSCHR6_MHC_QBL__HSCHR6_MHC_SSTO	6p21.33
649925	NA	NA	11q23.3
649946	11__HG299_PATCH	11__HG299_PATCH	11q23.3
650	20	20	20p12.3
6500	5	5	5q31.1
650024	NA	NA	Xq26.3
65003	11	11	11q13.2
65005	1	1	1q21.3
650059	NA	NA	9q22.31
65008	4	4	4q21.1
65009	16	16	16q21
65010	3	3	3p21.31
65012	12	12	12q13.3
65014	NA	NA	6q12-q16
650172	NA	NA	7q34
65018	1	1	1p36.12
650181	NA	NA	Xq11.2
6502	5	5	5p13.2
650226	NA	NA	7p11.2
650236	NA	NA	1p36.21
650293	NA	NA	4p16.1
6503	8	8	8q24.22
650368	11	11	11p15.4
6504	1	1	1q23.3
650474	NA	NA	16p13.3
6505	9	9	9p24.2
65055	2	2	2p11.2
65056	5	5	5q11.2
650560	NA	NA	4q24
65057	16	16	16q22.1
65059	2	2	2q33.2
6506	11	11	11p13
65061	2	2	2q33.1
65062	2	2	2q33.1
650623	NA	NA	10q22.3
65065	2	2	2q33.2
650655	16	16	16p13.3
650669	NA	NA	13q34
6507	5	5	5p13.2
65072	2	2	2q33.1
650747	NA	NA	8q21.13
65076	NA	NA	NA
65077	NA	NA	17p12
65078	22	22	22q11.21
650788	NA	NA	17p11.2
650794	NA	NA	13q12.11
6508	2	2	2q35
65080	2	2	2q36.1
650808	NA	NA	14q11.2
65082	12	12	12q24.31
65083	9	9	9p13.3
65084	11	11	11q14.2
650866	NA	NA	5q32
6509	2	2	2p14
650901	NA	NA	1p34.2
65094	1	1	1q42.13
65095	19	19	19p13.2
650983	NA	NA	Yq11.21
651	4	4	4q21.21
6510	19	19	19q13.32
651053	NA	NA	15q22.2
65108	1	1	1p35.1
65109	X	X	Xq24
6511	19	19	19p13.12
65110	13	13	13q34
651144	NA	NA	10q26.12
65117	12	12	12q24.31
6512	1	1	1p32.3
65121	1	1	1p36.21
65122	CHR_HG1342_HG2282_PATCH__1	1	1p36.21
65123	1__CHR_HSCHR1_1_CTG31	1__HSCHR1_1_CTG31	1q21.3
65124	2	2	2q13
651249	NA	NA	13q12.13
65125	12	12	12p13.33
651250	NA	NA	17q24.2
651258	NA	NA	22q13.2
6513	1	1	1p34.2
651302	6	6	6p22.1
651337	NA	NA	9q34.3
6514	3	3	3q26.2
651430	NA	NA	4q35.1
651452	NA	NA	20p11.21
6515	12	12	12p13.31
651600	NA	NA	19q13.2
651628	NA	NA	3p22.1
651644	NA	NA	4p14
6517	17	17	17p13.1
651714	NA	NA	3q29
651746	5	5	5p15.2
6518	1	1	1p36.23
651815	NA	NA	5q35.1
6519	2	2	2p21
652	14	14	14q22.2
6520	11	11	11q12.3
652070	NA	NA	NA
6521	17	17	17q21.31
65211	NA	NA	NA
65217	10	10	10q21.1
652170	NA	NA	13q14.13
6522	7	7	7q36.1
65220	1	1	1p36.33
652276	16	16	16p13.3
6523	22	22	22q12.3
6524	16	16	16p11.2
652411	NA	NA	6p12.1
652423	NA	NA	6p12.1
65243	1	1	1p34.2
65244	12	12	12q13.12
65245	NA	NA	1p
652489	NA	NA	7p11.2
65249	19	19	19p13.13-p13.12
6525	22	22	22q12.2
65250	5	5	5p13.2
65251	19	19	19q13.41
652549	NA	NA	1p31.1
65258	18	18	18p11.21
6526	21	21__21	21q22.11
65260	1	1	1p32.3
652608	NA	NA	Xp22.33 and Yp11.2
652624	NA	NA	7q22.1
65263	8__CHR_HSCHR8_3_CTG7	8	8q24.3
65264	17	17	17q21.32
65265	8	8	8q24.3
65266	17	17	17q21.2
65267	X	HG1433_PATCH__X	Xp11.22
652670	NA	NA	3p12.3
65268	9	9	9q22.31
6527	22	22	22q12.3
6528	19	19	19p13.11
652873	NA	NA	2q11.2
6529	3	3	3p25.3
652904	NA	NA	Xp21.2
652959	NA	NA	2p16.1
652960	NA	NA	6p25.1
652961	NA	NA	Xq11.1
652963	NA	NA	8q13.3
652964	NA	NA	8p21.3
652965	17__17	17__17	17p13.1
652966	17	17	17p13.1
652968	22	22	22q12.2
652969	NA	NA	19q13.33
652972	9	9	9q31.3
652974	NA	NA	14q23.1
652975	NA	NA	14q22.3
652978	NA	NA	14q21.1
652980	NA	NA	14q23.2
652983	NA	NA	9p13.3
652985	NA	NA	14q22.3
652991	18	18	18q21.1
652995	19	19	19p13.12
653	6	6	6p12.1
6530	16	16	16q12.2
653017	NA	NA	17p11.2
653042	NA	NA	8q21.2
653045	NA	NA	10q11.22
653061	15	15	15q11.2
653067	X	HG1433_PATCH__HG1433_PATCH__X__X__X__X__X	Xp11.22
653071	NA	NA	NA
653073	CHR_HSCHR15_6_CTG8__CHR_HSCHR15_4_CTG8__15	15__15__15__15	15q13.2
653075	CHR_HSCHR15_6_CTG8__15	NA	15q13.2
653079	NA	NA	12q21.2
653080	NA	NA	5q13.2
653082	5__5	5	5p15.33
6531	CHR_HSCHR5_3_CTG1__5	5	5p15.33
653108	NA	NA	21q11.2
653113	NA	NA	12p13.31
653115	NA	NA	3p12.3
653121	1	1	1p35.1
653122	NA	NA	8p12
653123	NA	NA	9q12
653125	15	15__15	15q13.3
653140	2	2	2p23.3
653145	10	10__10__HG1211_PATCH__HG1211_PATCH	10q11.22
653147	NA	NA	11p15.5
653149	1	1	1p13.3
653155	NA	NA	Xq23
653156	NA	NA	4q28.1
653160	1	1	1p34.3
653162	X	X	9q21.13
653163	NA	NA	9q34.2
653166	17	17	17p13.3
653174	NA	NA	Yp11.2
653175	NA	NA	7p12.1
653188	5	5	5q13.2
653189	NA	NA	2q24.2
653190	16	16	16p12.3
653192	2	2	2q11.1
653194	NA	NA	6q13
653199	NA	NA	7q35
6532	17	17	17q11.2
653203	NA	NA	22q11.21
653214	NA	NA	21q21.1
653220	X	HG1433_PATCH__HG1433_PATCH__X__X__X__X__X	Xp11.22
653226	NA	NA	10q23.32
653232	NA	NA	6p24.1
653234	NA	NA	10q11.22
653236	NA	NA	3p12.3
653238	5	5	5q13.2
653240	17__CHR_HSCHR17_4_CTG4	17__HSCHR17_4_CTG4	17q21.2
653247	12	12	12p13.2
653259	NA	NA	10q11.22
653268	10__HG1211_PATCH	10__HG1211_PATCH	10q11.22
653269	2	14__2__2	2q21.1
653275	2	2	2q21.1
653282	X	X__X__X__X__X__X__X__X__X__X__X__X	Xq24
653288	NA	NA	Yp11.2
6533	3	3	3p25.1
653303	NA	NA	11q23.3
653308	10	10	10q11.23
653314	NA	NA	5q35.3
653316	NA	NA	5q35.3
653319	16	16	16q22.1
653333	CHR_HG76_PATCH__8	16__8__8	8p23.1
653354	NA	NA	Xq22.1
653361	7	7__HG1257_PATCH	7q11.23
653363	NA	NA	Xq28
653364	NA	NA	Xp11.23
653381	NA	NA	15q21.1
653390	NA	NA	16p11.2
653399	22	22	22q11.23
6534	5	5	5q32
653404	9	9	9p11.2
653406	NA	NA	5q13.2
653423	CHR_HG76_PATCH__8	8__8	8p23.1
653427	9	9	9q21.11
653435	NA	NA	7q11.21
653436	NA	NA	9p11.1
653437	2	2	2q37.3
653440	NA	NA	Xq28 and Yq12
653441	NA	NA	12q13.2
653447	NA	NA	2q32.2
653453	NA	NA	9p11.1
653458	NA	NA	9q13
653464	1	1__HG1287_PATCH__HG1293_PATCH	1p11.2
653479	17	17	17q21.32
653483	6	6	6q27
653486	17__CHR_HSCHR17_1_CTG1	HG417_PATCH	17p13.3
653489	2	2__2__2	2q12.2
653492	19	19	19q13.2
653499	CHR_HG26_PATCH__19	19__19	19q13.2
6535	X	HG1497_PATCH__X	Xq28
653503	NA	NA	11p15.4
653505	1	1__1__1__HG1292_PATCH	1p11.2
653509	10	10	10q22.3
653510	NA	NA	9q21.11
653513	NA	NA	1q21.2
653519	1	1__1__HG1287_PATCH__HG1287_PATCH	1q21.1
653543	4__4__4__4__4__4__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH	4__4__4__4__4__4__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH	4q35.2
653544	4__4__4__4__4__4__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH	4__4__4__4__4__4__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH	4q35.2
653545	4__4__4__4__4__4__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH	4__4__4__4__4__4__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH	4q35.2
653548	4__4__4__4__4__4__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH	4__4__4__4__4__4__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH__HG1032_PATCH	4q35.2
653550	16	16__16__16__16	16p11.2
653553	NA	NA	9q21.13
653557	NA	NA	16p11.2
653562	16	16	16p11.2
653566	NA	NA	1p35.3
653567	10	10__10__HG544_PATCH	10p12.33
653579	NA	NA	19q13.31
653583	19	19	19q13.31
653588	NA	NA	Xq11.1
653590	NA	NA	22q11.21
653598	1	1__1__1__HG1292_PATCH	1q21.2
6536	1	1	1p34.1
653604	1	1__1__1__HG1287_PATCH__HG1287_PATCH__HG1287_PATCH	1q21.2
653606	1	1	1p36.21
653619	1	1__1	1p36.21
653631	NA	NA	1p31.1
653635	1	1	1p36.33
653639	NA	NA	6p21.32
653641	15	15__15	15q24.2
653643	15	15__15	15q24.2
653645	17	17	17q23.1
653650	NA	NA	16p13.3
653653	NA	NA	17q23.1
653656	19	19	19p13.2
653657	19	19	19p13.2
653658	NA	NA	Xq13.1
653659	1	1	3q25.1
653665	NA	NA	10p12.1
653677	19	19	19q13.33
653687	HG1438_PATCH__X	HG1438_PATCH__X	Xq13.1
653689	22__CHR_HSCHR22_1_CTG7	22	22q11.23
653691	NA	NA	7q35
653698	NA	NA	11p11.12
653702	NA	NA	1p21.3
653707	NA	NA	Xp22.11
653712	3	3	3q21.3
653720	CHR_HSCHR15_4_CTG8__15__15	15__15	15q13.1
653737	NA	NA	16p13.2
653753	NA	NA	19q13.42
653758	NA	NA	19q13.42
653773	NA	NA	2q36.1
653781	2	14__2	2q21.1
653784	2	2__2	2q21.1
653786	16	16	16p12.2
653789	NA	NA	1q44
653794	NA	NA	4q32.3
6538	3	3	3p25.3
653805	NA	NA	1q32.1
653808	16	16	16p11.2
653820	1	1__HG1292_PATCH	1p11.2
653857	7	7	7q36.1
653895	NA	NA	10q11.23
6539	12	12	12p13.33
653924	NA	NA	2q11.2
654	6	6	6p24.3
6540	12	12	12p13.33
654029	NA	NA	7q32.1
6541	13	13	13q12.3
654170	NA	NA	17q11.1
6542	8	8	8p22
654231	7	7	7p22.1
654254	4	4__HG174_HG254_PATCH	4p16.3
6543	19	19	19q13.32
654319	7	7	7p13
654320	11__11	11__11	11q21
654321	2	2	2q37.1
654322	5	5	5q22.1
654337	NA	NA	13q11
654338	NA	NA	21q11.2
654340	NA	NA	3p13
654342	2	2	2p11.2
654346	CHR_HSCHR17_3_CTG1__17	17	17p11.2
654350	NA	NA	15q22.31
654364	17	17__17	17q21.33
654365	NA	NA	12p13.32
654369	NA	NA	14q23.1
654370	NA	NA	14q13.2
654371	NA	NA	14q23.1
654376	NA	NA	21q21.3
654381	NA	NA	15q26.3
654382	NA	NA	3p14.3
654383	NA	NA	15q24.2
654385	NA	NA	15q22.31
654386	NA	NA	15q26.2
654387	NA	NA	15q26.1
654388	NA	NA	15q14
654390	NA	NA	15q11.2
654391	NA	NA	17q25.3
654392	NA	NA	17q21.1
654412	2	2	2q14.1
654427	NA	NA	12q24.12
654429	CHR_HG1815_PATCH__12	12	12p13.33
654433	2	2	2q14.1
654434	17	17	17q25.2
654463	8	8	8q24.13
654466	9	9	9p12
654480	NA	NA	Xp11.4
654483	16	16__16	16p11.2
654484	NA	NA	12p13.31
654485	NA	NA	17q23.3
654486	NA	NA	15q22.31
654499	NA	NA	15q11.2
6545	22	22	22q11.21
654500	NA	NA	15q26.1
654502	3	3	3q25.32
654503	NA	NA	2q35
654505	NA	NA	15q15.1
654506	NA	NA	10p13
6546	2	2	2p22.1
6547	14	14	14q24.2
654780	NA	NA	16q24.1
654783	NA	NA	9p21.3
654790	1	1	1q23.3
6548	1	1	1p36.11
654813	NA	NA	Xq21.1
654816	7__HG1257_PATCH	7__HG1257_PATCH	7q11.23
654817	7__HG1257_PATCH	7__HG1257_PATCH	7q11.23
654835	1__19	1__19	9p24.3
654841	NA	NA	2q36.3
6549	2	2	2q12.1
655	20	20	20q13.31
6550	5__CHR_HSCHR5_5_CTG1	5	5p15.33
6551	NA	NA	10q11.23
6553	16	16	16q22.1
6554	14	14	14q24.1
6555	13	13	13q33.1
6556	2	2	2q35
6557	15	15	15q21.1
6558	5	5	5q23.3
6559	16	16	16q13
656	1	1	1p34.2
6560	16	16	16q22.1
6561	7	7	7q31.32
6563	18	18	18q12.3
6564	13	13	13q32.2-q32.3
6565	3	3	3q13.33
6566	CHR_HG2104_PATCH__1	1	1p13.2
6567	X	X	Xq13.2
6568	6	6	6p22.2
6569	5	5	5q35.3
657	10	10	10q23.2
6570	8	8	8p21.3
6571	10	10	10q25.3
6572	10	10	10q11.23
6573	21	21	21q22.3
6574	2	2	2q14.1
6575	8	8	8p11.21
6576	22	22__HG329_PATCH	22q11.21
6578	3	3	3q22.1-q22.2
6579	12	12	12p12.1
658	4	4	4q22.3
6580	6	6	6q25.3
6581	6	6	6q25.3
6582	6	6	6q25.3
6583	5	5	5q31.1
6584	5	5	5q31.1
6585	10	10	10q24.1
6586	5	5	5q34-q35.1
6588	11	11	11q22.3
659	2	2	2q33.1-q33.2
6590	20	20	20q13.12
6591	8	8	8q11.21
6594	X	X	Xq25-q26.1
65944	NA	NA	6p22.1
6595	9	9	9p24.3
6596	3	3	3q24
6597	19	19	19p13.2
65975	11	11	11p15.4
65977	2	2	2q31.2
65978	NA	NA	NA
65979	1	1	1p35.3
6598	CHR_HSCHR22_1_CTG7__22	22	22q11.23|22q11
65980	5	5	5p15.33
65981	12	12	12p11.21
65982	19	19	19q13.43
65983	5	5	5q23.2
65985	12	12	12q24.31
65986	8	8	8q21.13
65987	11	11	11q14.1
65988	16	16__16	16p11.2
65989	6	6	6p21.1
6599	3	3	3p21.31
65990	16	16	16p13.3
65991	X	HG1497_PATCH__X	Xq28
65992	20	20	20p13
65993	16	16	16p13.3
65996	19	19	19q13.43
65997	4	4	4q12
65998	11	NA	11q13.1
65999	7	7	7q36.1
66	NA	NA	8q21.2
660	X	X	Xp22.2
66000	3	3	3q22.1
66001	NA	NA	8q24
66002	19	19	19p13.12
66004	8	8	8q24.3
66005	11	11	11p15.5
66008	2	2	2q33.1
6601	12	12	12q13.2
6602	12	12	12q13.12
6603	17	17	17q23.3
66035	22__CHR_HSCHR22_1_CTG7	22	22q11.23
66036	8	8	8p23.1
66037	2	2	2q33.1
6604	7	7	7q36.1
6605	17	17	17q21.2
6606	5__CHR_HSCHR5_1_CTG1_1	5__5__HSCHR5_1_CTG1	5q13.2
6607	CHR_HSCHR5_1_CTG1_1__5__CHR_HSCHR5_2_CTG1_1	5__5__HSCHR5_1_CTG1	5q13.2
6608	7	7	7q32.1
6609	11	11	11p15.4
661	8	8	8p21.3
6610	6	6	6q21
6611	X	X	Xp22.11
6612	21	17__21	21q22.3
6613	17	17	17q25.1
6614	20	20	20p13
6615	20	20	20q13.13
6616	20	20	20p12.2
6617	14	14	14q23.2
6618	19	19	19p13.2
6619	9	9	9p22.3
662	5	5	5q35.1
6620	5	5	5q35.2
6621	9	9	9q34.3
6622	4	4	4q22.1
6623	10	10	10q23.2
6624	7	7	7p22.1
6625	19	19	19q13.33
6626	19	19	19q13.2
6627	15	15	15q26.3
6628	20	20	20p13
6629	20	20	20p12.1
663	15	15	15q22.2
6631	6	6	6p21.31
6632	18	18	18q11.2
6633	19	19	19q13.32
6634	22	22	22q11.23
6635	1	1	1q32.1
6636	12	12	12q23.1
6637	2	2	2p13.3
6638	15	15__15	15q11.2
664	10	10	10q26.3
6640	20	20	20q11.21
6641	8	8	8q24.12
6642	15	15	15q22.31
6643	5	5	5q23.2
6644	NA	NA	4q12
6645	CHR_HSCHR16_2_CTG3_1__16	16__HSCHR16_2_CTG3_1	16q22.1
6646	1	1	1q25.2
664611	NA	NA	14q11.2
664612	14	14	14q32.31
664613	14	14	14q32.31
664614	X	X	Xq13.2
664615	14	14	14q32.31
664616	14	14	14q32.31
664617	X	X	Xq26.3
664618	NA	NA	15q21.3
6647	21	21	21q22.11
664701	19	19	19p12
664709	16	16	19p13.2
664721	NA	NA	Xq22.1
664722	NA	NA	Xq22.1
664728	NA	NA	7q22.3-q31.1
664780	NA	NA	2q37.1
6648	6__6	6	6q25.3
6649	4	4	4p15.2
665	8	8	8p21.2
6650	CHR_HSCHR16_CTG2__16	16	16p13.3
6651	21	21	21q22.11
6652	15	15	15q21.1
6653	11	11	11q24.1
6654	2	2	2p22.1
6655	14	14	14q21.3
6656	13	13	13q34
6657	3	3	3q26.33
6658	X	X	Xq27.1
6659	6	6	6p22.3
666	2	2	2q37.3
6660	12	12	12p12.1
6661	NA	NA	8q21.3
6662	17	17	17q24.3
6663	22	22	22q13.1
6664	2	2	2p25.2
6665	17	17	17p13.1
6666	20	20	20p13
6667	12	12	12q13.13
6668	17	17	17q21.32
667	6	6	6p12.1
6670	2	2	2q31.1
6671	7	7	7p15.3
6672	2	2	2q37.1
6674	8	8	8q22.2
6675	1	1	1q23.3
6676	20	20	20q11.22
6677	7	7	7q31.32
6678	5	5	5q33.1
668	3	3	3q22.3
6682	NA	NA	NA
6683	2	2	2p22.3
6685	NA	NA	NA
6687	16	16	16q24.3
6688	11	11	11p11.2
6689	19	19	19q13.33
669	7	7	7q33
6690	5	5	5q32
6691	4	4	4q12
6692	15	15	15q15.1
6693	16	16	16p11.2
6694	2	2	2q37.1
6695	5	5	5q31.2
6696	4	4	4q22.1
6697	2	2	2p13.2
6698	1	1	1q21.3
6699	1	1	1q21.3
67	NA	NA	15q15.3
670	6	6	6p25.2
6700	1	1	1q21.3
6701	1	1	1q21.3
6702	NA	NA	1q21.3
6703	1	1	1q21.3
6704	1	1	1q21.3
6705	1	1	1q21.3
6706	1	1	1q21.3
6707	1	1	1q21.3
6708	1	1	1q23.1
6709	9	9	9q34.11
671	20	20	20q11.23
6710	14	14	14q23.3
6711	2	2	2p16.2
6712	11	11	11q13.2
6713	8	8	8q24.13
6714	20	20	20q11.23
6715	5	5	5p15.31
6716	2	NA	2p23.1
6717	7	7	7q21.12
6718	7	7	7q33
6719	X	X	Xq27.1
672	17	17	17q21.31
6720	17	17	17p11.2
6721	22	22	22q13.2
6722	6	6	6p21.1
6723	1	1	1p36.22
6725	20	20	20q13.33
6726	1	1	1q42.12
6727	15	15	15q15.1
6728	5	5__5	5q22.2
6729	14	14	14q13.2
673	7	7	7q34
6730	17	17	17q25.1
6731	4	4	4q12
6732	6	6	6p21.31
6733	7	7	7q22.3
6734	11	11	11q24.2
6736	Y	Y	Yp11.2
6737	11	11	11p15.4
6738	1	1	1q31.2
6739	NA	NA	18q12.3
6741	2	2	2q31.1
6742	7__CHR_HSCHR7_1_CTG6	7__HSCHR7_1_CTG6	7q34
6744	2	2	2q31.3
6745	6	6	6p24.3
6746	1	1	1q22
6747	3	3	3q25.31
6748	X	HG1497_PATCH__X	Xq28
6749	11	11	11q12.1
675	13	13	13q13.1
6750	3	3	3q27.3
6751	14	14	14q21.1
6752	17	17	17q25.1
6753	22	22	22q13.1
6754	20	20	20p11.21
6755	16	16	16p13.3
6756	X	HG1436_HG1432_PATCH__X	Xp11.23
6757	X	HG1433_PATCH__HG1433_PATCH__X__X	Xp11.22
6758	X	HG1436_HG1432_PATCH__X	Xp11.23
6759	X	HG1436_HG1432_PATCH__HG1436_HG1432_PATCH__X__X	Xp11.23
676	1	1	1p22.1
6760	18	18	18q11.2
6761	NA	NA	11p14.3-p12
6762	NA	NA	11q13-q23
6764	11	11	11p15.4
6765	NA	NA	6q25-q27
6767	22	22	22q13.2
6768	11	11	11q24.3
6769	3	3	3p22.3-p22.2
677	14	14	14q24.1
6770	8	8	8p11.23
6771	NA	NA	13q21.32
6772	2	2	2q32.2
6773	12	12	12q13.3
6774	17	17	17q21.2
6775	2	2	2q32.2-q32.3
6775062	NA	NA	NA
6775063	NA	NA	NA
6775064	NA	NA	NA
6775065	NA	NA	NA
6775066	NA	NA	NA
6775067	NA	NA	NA
6775068	NA	NA	NA
6775069	NA	NA	NA
6775070	NA	NA	NA
6775071	NA	NA	NA
6775072	NA	NA	NA
6775073	NA	NA	NA
6775074	NA	NA	NA
6775075	NA	NA	NA
6775076	NA	NA	NA
6775077	NA	NA	NA
6775078	NA	NA	NA
6775079	NA	NA	NA
6775080	NA	NA	NA
6775081	NA	NA	NA
6775082	NA	NA	NA
6775083	NA	NA	NA
6775084	NA	NA	NA
6775085	NA	NA	NA
6775086	NA	NA	NA
6775087	NA	NA	NA
6775088	NA	NA	NA
6775089	NA	NA	NA
6775090	NA	NA	NA
6775091	NA	NA	NA
6775092	NA	NA	NA
6775093	NA	NA	NA
6775094	NA	NA	NA
6775095	NA	NA	NA
6775096	NA	NA	NA
6775097	NA	NA	NA
6775098	NA	NA	NA
6776	17	17	17q21.2
677662	NA	NA	Xq21-q25
677663	NA	NA	4q31-q34
677679	1	1	1q25.1
677681	17	17	17q23.2
6777	17	17	17q21.2
677762	NA	NA	3q25.1
677763	17	17	17p13.1
677764	NA	NA	Xq23-q25
677765	5	5	5q14.2
677766	1	1	1p13.3
677767	3	3	3q25.33
677768	14	14	14q32.13
677769	18	18	18q21.1
677770	4	4	4p16.3
677771	1	1	1q22
677772	2	2	2q37.1
677773	X	X	Xp22.11
677774	1	1	1p35.3
677775	2	2	2q37.1
677776	9	9	9p22.1
677777	12__HG344_PATCH	12__HG344_PATCH	12p13.31
677778	15	15	15q25.2
677779	3	3	3q13.13
677780	12	12	12p13.31
677781	17	17	17q25.2
677784	2	2	12p13.33
677790	NA	NA	1q42.13
677792	11__11	11__11	11q21
677793	12	12	12q13.11
677794	12	12	12q13.11
677795	7__7	7__7	7p13
677796	7	7	7p13
677797	3	3	3q21.3
