geneId	diseaseName
54840	ATAXIA, EARLY-ONSET, WITH OCULOMOTOR APRAXIA AND HYPOALBUMINEMIA
54845	DEAFNESS, AUTOSOMAL RECESSIVE 109
54848	Malignant neoplasm of breast
54856	Profound Mental Retardation
54856	Mental Retardation, Psychosocial
54856	Mental deficiency
54856	Intellectual Disability
54861	Ovarian Mucinous Adenocarcinoma
54861	Ovarian Serous Adenocarcinoma
54862	Unipolar Depression
54862	Major Depressive Disorder
54862	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 3
54863	Liver Cirrhosis, Experimental
54870	Intellectual Disability
54870	VERVERI-BRADY SYNDROME
54872	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 53
54873	Liver Cirrhosis, Experimental
54877	Bipolar Disorder
54877	Depression, Bipolar
54877	Influenza
54877	Manic Disorder
54877	Manic
54880	Adenoid Cystic Carcinoma
54880	Disorder of eye
54880	Kidney Neoplasm
54880	Leukemia, Myelocytic, Acute
54880	Acute Promyelocytic Leukemia
54880	Nephroblastoma
54880	Osteosarcoma
54880	Retinoblastoma
54880	Clear Cell Sarcoma of Soft Tissue
54880	Embryonal Rhabdomyosarcoma
54880	Clear cell sarcoma of kidney
54880	Malignant neoplasm of kidney
54880	Microphthalmia, syndromic 1
54880	Microphthalmia, syndromic 2
54880	Bilateral Wilms Tumor
54884	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1
54885	Steroid-resistant nephrotic syndrome
54885	NEPHROTIC SYNDROME, STEROID-RESISTANT, AUTOSOMAL RECESSIVE
54885	Steroid resistant nephrotic syndrome of childhood
54886	Jacksonian Seizure
54886	Seizures
54886	Complex partial seizures
54886	Generalized seizures
54886	Clonic Seizures
54886	Visual seizure
54886	Tonic Seizures
54886	Epileptic drop attack
54886	Seizures, Somatosensory
54886	Seizures, Auditory
54886	Olfactory seizure
54886	Gustatory seizure
54886	Vertiginous seizure
54886	Tonic - clonic seizures
54886	Non-epileptic convulsion
54886	Single Seizure
54886	Atonic Absence Seizures
54886	Convulsive Seizures
54886	Seizures, Focal
54886	Seizures, Sensory
54886	Nonepileptic Seizures
54886	Convulsions
54886	Absence Seizures
54886	Epileptic Seizures
54886	Myoclonic Seizures
54886	Generalized Absence Seizures
54887	Lupus Erythematosus, Systemic
54887	Libman-Sacks Disease
54887	Prostate cancer, familial
54887	PROSTATE CANCER, HEREDITARY, 1
54888	Dubowitz syndrome
54888	Autism Spectrum Disorders
54888	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 5
54888	Intellectual Disability
54892	Parkinson Disease
54894	Colorectal Carcinoma
54894	Colorectal Neoplasms
54894	Endometrial Neoplasms
54894	Liver Diseases, Parasitic
54894	Malignant neoplasm of stomach
54894	Ovarian Carcinoma
54894	Pancreatic Neoplasm
54894	Prostatic Neoplasms
54894	Stomach Neoplasms
54894	Cholangiocarcinoma
54894	Pancreatic carcinoma
54894	Intrahepatic Cholangiocarcinoma
54894	Malignant neoplasm of pancreas
54894	Benign tumor of pancreas
54894	Malignant neoplasm of prostate
54894	Endometrial Carcinoma
54894	Neoplasm of uncertain or unknown behavior of ovary
54894	ovarian neoplasm
54894	Malignant neoplasm of ovary
54894	Adenocarcinoma of large intestine
54894	Hereditary Diffuse Gastric Cancer
54894	Prostate cancer, familial
54894	Extrahepatic Cholangiocarcinoma
54894	Hyperplastic polyposis syndrome
54894	SESSILE SERRATED POLYPOSIS CANCER SYNDROME
54894	PROSTATE CANCER, HEREDITARY, 1
54897	Atrial Fibrillation
54897	Prostatic Neoplasms
54897	Cerebrovascular accident
54897	Paroxysmal atrial fibrillation
54897	Malignant neoplasm of prostate
54897	Acute Cerebrovascular Accidents
54897	Persistent atrial fibrillation
54897	familial atrial fibrillation
54898	Male infertility
54898	Subfertility, Male
54898	Male sterility
54899	Rheumatoid Arthritis
54899	Lupus Erythematosus, Systemic
54899	Libman-Sacks Disease
54901	Birth Weight
54901	Body Weight
54901	Diabetes Mellitus, Non-Insulin-Dependent
54901	Synovitis, Acne, Pustulosis, Hyperostosis, and Osteitis Syndrome
54902	Infertility
54902	Leigh Disease
54902	nervous system disorder
54902	Gait, Unsteady
54902	Spastic gait
54902	Gait, Shuffling
54902	Gait, Athetotic
54902	Charcot Gait
54902	Gait, Festinating
54902	Cerebellar ataxic gait
54902	Gait, Hemiplegic
54902	Gait, Scissors
54902	Waddling gait
54902	Gait, Rigid
54902	Gait, Broadened
54902	Degenerative Diseases, Central Nervous System
54902	Gait, Stumbling
54902	Rapid Fatigue of Gait
54902	Gait, Drop Foot
54902	Marche a Petit Pas
54902	Gait, Hysterical
54902	Neurodegenerative Disorders
54902	Subfertility
54902	Mitochondrial Diseases
54902	Degenerative Diseases, Spinal Cord
54902	Gait Disorder, Sensorimotor
54902	Gait Disorders, Neurologic
54902	Gait, Frontal
54902	Gait, Widebased
54902	LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY
54902	Leigh Syndrome Due To Mitochondrial Complex II Deficiency
54902	Leigh Syndrome due to Mitochondrial Complex III Deficiency
54902	Leigh Syndrome due to Mitochondrial Complex IV Deficiency
54902	Leigh Syndrome due to Mitochondrial Complex V Deficiency
54902	MITOCHONDRIAL COMPLEX III DEFICIENCY (disorder)
54902	Necrotizing encephalopathy, infantile subacute, of Leigh
54902	MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 1
54902	MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 2
54902	Sterility, Reproductive
54903	Occipital Encephalocele
54903	Disorder of eye
54903	Obesity
54903	Renal fibrosis
54903	Polydactyly
54903	Meckel-Gruber syndrome
54903	Familial aplasia of the vermis
54903	Bardet-Biedl Syndrome
54903	Polycystic Kidney - body part
54903	BARDET-BIEDL SYNDROME 13
54903	Bardet-Biedl syndrome 1 (disorder)
54903	Meckel syndrome type 1
54903	Joubert syndrome with ocular defect
54903	Ciliopathies
54903	JOUBERT SYNDROME 28
54903	Joubert syndrome 1
54919	Kartagener Syndrome
54919	CILIARY DYSKINESIA, PRIMARY, 18
54919	Polynesian Bronchiectasis
54919	Primary Ciliary Dyskinesia
54919	Ciliary Dyskinesia, Primary, 1, With Or Without Situs Inversus
54927	Drug abuse
54927	Drug habituation
54927	Drug Use Disorders
54927	Organic Mental Disorders, Substance-Induced
54927	Substance Dependence
54927	Substance Use Disorders
54927	Substance-Related Disorders
54927	Substance abuse problem
54927	Drug Dependence
54927	Prescription Drug Abuse
54928	CHONDRODYSPLASIA WITH JOINT DISLOCATIONS, GPAPP TYPE
54929	Malignant neoplasm of breast
54931	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 30
54936	Ataxia
54936	Seizures
54936	Developmental regression
54936	Intellectual Disability
54936	NEURODEGENERATION, CHILDHOOD-ONSET, STRESS-INDUCED, WITH VARIABLE ATAXIA AND SEIZURES
54937	Ovarian Failure, Premature
54938	Hyperuricemia, pulmonary hypertension, renal failure, alkalosis syndrome
54940	Hepatitis, Toxic
54940	Drug-Induced Liver Disease
54940	Hepatitis, Drug-Induced
54940	Drug-Induced Acute Liver Injury
54940	Chemical and Drug Induced Liver Injury
54940	Chemically-Induced Liver Toxicity
54941	Intellectual Disability
54941	TENORIO SYNDROME
54947	Polycystic Ovary Syndrome
54947	Sclerocystic Ovaries
54949	Hepatolenticular Degeneration
54949	Paraganglioma
54949	Carcinoma, Neuroendocrine
54949	Multiple tumors
54949	Mitochondrial Diseases
54949	hereditary paraganglioma
54949	Hepatic Form of Wilson Disease
54949	Carcinoma of Endocrine Gland
54949	Hereditary Paraganglioma-Pheochromocytoma Syndrome
54949	PARAGANGLIOMAS 2 (disorder)
54959	Colorectal Carcinoma
54968	Cardiomyopathies, Primary
54968	Myocardial Diseases, Secondary
54968	Seizures
54968	Mitochondrial Encephalomyopathies
54968	Hepatocellular Adenoma
54968	Mitochondrial Diseases
54968	Cardiomyopathies
54968	Liver carcinoma
54968	Encephalocardiomyopathy, Mitochondrial, Neonatal, Due To Atp Synthase Deficiency
54970	Alcoholic Intoxication, Chronic
54974	Fibrosis
54974	Kidney Diseases
54974	Cirrhosis
54977	Sideroblastic anemia
54977	Anemia, Sideroblastic, Pyridoxine-Refractory, Autosomal Recessive
54977	ANEMIA, SIDEROBLASTIC, 2, PYRIDOXINE-REFRACTORY
54977	Autosomal recessive sideroblastic anemia
54982	Developmental Coordination Disorder
54982	Disorder of eye
54982	Hemeralopia
54982	Inflammation
54982	Late-Infantile Neuronal Ceroid Lipfuscinosis
54982	Adult Neuronal Ceroid Lipofuscinosis
54982	Motor Skills Disorders
54982	Neuronal Ceroid-Lipofuscinoses
54982	Vision Disorders
54982	Micropsia
54982	Macropsia
54982	Infantile neuronal ceroid lipofuscinosis
54982	Metamorphopsia
54982	Atrophic
54982	Juvenile Neuronal Ceroid Lipofuscinosis
54982	Atypical Inclusion-Body Disease
54982	Familial Progressive Myoclonic Epilepsy
54982	Myoclonic Epilepsies, Progressive
54982	Action Myoclonus-Renal Failure Syndrome
54982	Biotin-Responsive Encephalopathy
54982	Dentatorubral-Pallidoluysian Atrophy
54982	May-White Syndrome
54982	Weight decreased
54982	Ceroid Lipofuscinosis, Neuronal, Parry Type
54982	CEROID LIPOFUSCINOSIS, NEURONAL, 6
54982	Vision Disability
54982	Visual Impairment
54986	Bipolar Disorder
54986	Multiple Myeloma
54986	Schizophrenia
54995	Malignant neoplasm of breast
54996	Amphetamine-Related Disorders
54996	Amphetamine Addiction
54996	Amphetamine Abuse
55005	Malignant neoplasm of breast
55005	Breast Carcinoma
55005	Mammary Neoplasms, Human
55005	Mammary Neoplasms
55005	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 11
55005	Mammary Carcinoma, Human
55008	Influenza
55014	Alopecia Areata
55014	melanoma
55023	Colorectal Carcinoma
55023	Profound Mental Retardation
55023	Mental Retardation, Psychosocial
55023	Sicca Syndrome
55023	Mental deficiency
55023	Sjogren's Syndrome
55023	Intellectual Disability
55023	DEVELOPMENTAL DELAY, INTELLECTUAL DISABILITY, OBESITY, AND DYSMORPHIC FEATURES
55024	Lupus Erythematosus, Systemic
55024	Libman-Sacks Disease
55033	Ehlers-Danlos syndrome type 6
55033	EHLERS-DANLOS SYNDROME, KYPHOSCOLIOTIC TYPE, 2
55034	Drug toxicity
55034	Pancytopenia
55034	Adverse reaction to drug
55034	Vasculitis
55034	Xanthinuria, Type II
55035	Prostatic Neoplasms
55035	Malignant neoplasm of prostate
55036	Bronchiectasis
55036	Kartagener Syndrome
55036	CILIARY DYSKINESIA, PRIMARY, 14
55036	CILIARY DYSKINESIA, PRIMARY, 15
55036	Ciliopathies
55036	Polynesian Bronchiectasis
55036	Primary Ciliary Dyskinesia
55036	Ciliary Dyskinesia, Primary, 1, With Or Without Situs Inversus
55037	Leigh Disease
55037	LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY
55037	Leigh Syndrome Due To Mitochondrial Complex II Deficiency
55037	Leigh Syndrome due to Mitochondrial Complex III Deficiency
55037	Leigh Syndrome due to Mitochondrial Complex IV Deficiency
55037	Leigh Syndrome due to Mitochondrial Complex V Deficiency
55037	Necrotizing encephalopathy, infantile subacute, of Leigh
55040	Heart Failure, Diastolic
55054	Crohn Disease
55054	Inflammatory Bowel Diseases
55054	Crohn's disease of large bowel
55054	Crohn's disease of the ileum
55054	Regional enteritis
55054	IIeocolitis
55054	Inflammatory Bowel Disease 10
55055	Weight Gain
55062	Cholestasis
55062	Lipoidosis
55065	Riboflavin Deficiency
55072	Prostatic Neoplasms
55072	Malignant neoplasm of prostate
55072	POLYGLUCOSAN BODY MYOPATHY 1 WITH OR WITHOUT IMMUNODEFICIENCY
55074	Seizures
55074	Delayed speech and language development
55074	Global developmental delay
55074	Central hypotonia
55074	Abnormality of the cerebellum
55074	Intellectual Disability
55076	Lung Neoplasms
55076	Malignant neoplasm of lung
55081	OROFACIODIGITAL SYNDROME XVIII
55084	Psychotic Disorders
55084	Nonorganic psychosis
55084	MENTAL RETARDATION, ANTERIOR MAXILLARY PROTRUSION, AND STRABISMUS
55102	Leukemia, Monocytic, Chronic
55102	Myeloid Leukemia
55102	Myeloproliferative disease
55109	Klippel-Trenaunay-Weber Syndrome
55110	Malignant neoplasm of breast
55110	Corpus Luteum Cyst
55110	Ovarian Cysts
55112	Majewski Syndrome
55112	Saldino-Noonan Syndrome
55112	Short Rib-Polydactyly Syndrome
55112	Polydactyly
55112	Jeune thoracic dystrophy
55112	Short rib-polydactyly syndrome, Verma-Naumoff type
55112	SHORT-RIB THORACIC DYSPLASIA 8 WITH OR WITHOUT POLYDACTYLY
55117	Unipolar Depression
55117	Major Depressive Disorder
55120	Fanconi Anemia
55120	Acute monocytic leukemia
55120	Leukemia, Myelocytic, Acute
55120	Pancytopenia
55120	Miller Dieker syndrome
55120	Malignant Head and Neck Neoplasm
55120	Bone marrow hypocellularity
55120	MYELODYSPLASTIC SYNDROME
55120	FANCONI ANEMIA, COMPLEMENTATION GROUP L
55120	Abnormality of radial ray
55124	Celiac Disease
55129	Ataxia, Spinocerebellar
55129	Spinocerebellar Ataxia Type 1
55129	Spinocerebellar Ataxia Type 2
55129	Spinocerebellar Ataxia Type 4
55129	Spinocerebellar Ataxia Type 5
55129	Spinocerebellar Ataxia Type 6 (disorder)
55129	Spinocerebellar Ataxia Type 7
55129	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 10
55130	Kartagener Syndrome
55130	CILIARY DYSKINESIA, PRIMARY, 23
55130	Polynesian Bronchiectasis
55130	Primary Ciliary Dyskinesia
55130	Ciliary Dyskinesia, Primary, 1, With Or Without Situs Inversus
55131	Alopecia, Neurologic Defects, and Endocrinopathy Syndrome
55131	Intellectual Disability
55135	Body Weight
55135	Dyskeratosis Congenita
55135	Neutropenia, Severe Congenital, X-Linked
55135	DYSKERATOSIS CONGENITA, AUTOSOMAL RECESSIVE, 3
55140	Malignant neoplasm of breast
55140	Neoplasm Invasiveness
55140	Neoplasm Metastasis
55140	Breast Carcinoma
55140	Mammary Neoplasms, Human
55140	Mammary Neoplasms
55140	Mammary Carcinoma, Human
55143	Congenital Hypothyroidism
55143	Thyroid Dysgenesis
55143	Liver carcinoma
55145	Dystonia
55145	Dystonia, Paroxysmal
55145	Dystonia Disorders
55145	Idiopathic familial dystonia
55145	Dystonia, Diurnal
55145	Focal Dystonia
55145	Dystonia, Limb
55145	Adult-Onset Dystonias
55145	Adult-Onset Idiopathic Focal Dystonias
55145	Adult-Onset Idiopathic Torsion Dystonias
55145	Autosomal Dominant Familial Dystonia
55145	Autosomal Recessive Familial Dystonia
55145	Childhood Onset Dystonias
55145	Dystonia, Primary
55145	Dystonia, Secondary
55145	Dystonias, Sporadic
55145	Familial Dystonia
55145	Pseudodystonia
55145	Dystonia 6, torsion (disorder)
55145	Writer's Cramp
55146	Malignant neoplasm of breast
55148	Profound Mental Retardation
55148	Mental Retardation, Psychosocial
55148	Mental deficiency
55148	Intellectual Disability
55149	melanoma
55149	SPASTIC ATAXIA 4, AUTOSOMAL RECESSIVE
55151	Hepatitis, Toxic
55151	Osteogenesis Imperfecta
55151	Osteogenesis imperfecta type IV (disorder)
55151	Drug-Induced Liver Disease
55151	Hepatitis, Drug-Induced
55151	OSTEOGENESIS IMPERFECTA, TYPE XIV
55151	Drug-Induced Acute Liver Injury
55151	Chemical and Drug Induced Liver Injury
55151	Chemically-Induced Liver Toxicity
55154	MYOPATHY, MITOCHONDRIAL, AND ATAXIA
55157	Leukoencephalopathy with Brainstem and Spinal Cord Involvement and Lactate Elevation
55159	Fanconi Anemia
55159	Testicular Germ Cell Tumor
55159	FANCONI ANEMIA, COMPLEMENTATION GROUP W
55160	Colorectal Carcinoma
55163	Schizophrenia
55163	Status Epilepticus
55163	Petit mal status
55163	Grand Mal Status Epilepticus
55163	Complex Partial Status Epilepticus
55163	Global developmental delay
55163	Status Epilepticus, Subclinical
55163	Non-Convulsive Status Epilepticus
55163	Simple Partial Status Epilepticus
55163	Pyridoxamine 5-Prime-Phosphate Oxidase Deficiency
55165	Polycystic Ovary Syndrome
55165	Meckel-Gruber syndrome
55165	Sclerocystic Ovaries
55165	Hydranencephaly with Renal Aplasia-Dysplasia
55165	Liver carcinoma
55165	Renal hepatic pancreatic dysplasia Dandy Walker cyst
55170	Cocaine Abuse
55170	Cocaine-Related Disorders
55170	Cocaine Dependence
55172	Bronchiectasis
55172	Lung diseases
55172	CILIARY DYSKINESIA, PRIMARY, 10
55172	Ciliopathies
55172	Primary Ciliary Dyskinesia
55180	Profound Mental Retardation
55180	Mental Retardation, Psychosocial
55180	Mental deficiency
55180	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 27
55180	Intellectual Disability
55183	Malignant neoplasm of breast
55187	Weight Gain
55187	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 4
55191	Multiple congenital anomalies
55191	Absent kidney
55193	Bipolar Disorder
55193	Malignant neoplasm of breast
55193	Renal Cell Carcinoma
55193	Psychotic Disorders
55193	Schizophrenia
55193	Thymoma
55193	Thymic Carcinoma
55193	Cholangiocarcinoma
55193	Conventional (Clear Cell) Renal Cell Carcinoma
55193	Intrahepatic Cholangiocarcinoma
55193	Nonorganic psychosis
55193	Neoplasm of uncertain or unknown behavior of breast
55193	Breast Carcinoma
55193	Breast adenocarcinoma
55193	Chromophobe Renal Cell Carcinoma
55193	Sarcomatoid Renal Cell Carcinoma
55193	Collecting Duct Carcinoma of the Kidney
55193	Papillary Renal Cell Carcinoma
55193	Extrahepatic Cholangiocarcinoma
55193	Clear cell papillary renal cell carcinoma
55197	Malignant neoplasm of breast
55198	Drug abuse
55198	Drug habituation
55198	Drug Use Disorders
55198	Organic Mental Disorders, Substance-Induced
55198	Prostatic Neoplasms
55198	Substance Dependence
55198	Substance Use Disorders
55198	Substance-Related Disorders
55198	Malignant neoplasm of prostate
55198	Substance abuse problem
55198	Drug Dependence
55198	Prescription Drug Abuse
55205	Malignant neoplasm of breast
55206	Malignant neoplasm of breast
55206	Schizophrenia
55206	Osteoarthritis, Knee
55209	Cornelia De Lange Syndrome
55209	Neurodevelopmental Disorders
55209	MENTAL RETARDATION, AUTOSOMAL DOMINANT 23
55210	Acidosis, Lactic
55210	Hypertrophic Cardiomyopathy
55210	Spinal Muscular Atrophy
55210	Optic Atrophy
55210	Prostatic Neoplasms
55210	Scoliosis, unspecified
55210	Cerebellar Hypoplasia
55210	Malignant neoplasm of prostate
55210	HAREL-YOON SYNDROME
55212	Disorder of eye
55212	Profound Mental Retardation
55212	Mental Retardation, Psychosocial
55212	Obesity
55212	Polydactyly
55212	Mental deficiency
55212	BARDET-BIEDL SYNDROME 7
55212	Bardet-Biedl syndrome 1 (disorder)
55212	Intellectual Disability
55212	Ciliopathies
55213	Schizophrenia
55213	Exudative retinopathy
55213	Familial Exudative Vitreoretinopathy
55213	Reticular Dystrophy Of Retinal Pigment Epithelium
55213	RETINAL DYSTROPHY WITH OR WITHOUT EXTRAOCULAR ANOMALIES
55214	Malignant neoplasm of breast
55214	Myopia
55214	MYOPIA, HIGH, WITH CATARACT AND VITREORETINAL DEGENERATION
55215	Fanconi Anemia
55215	Acute monocytic leukemia
55215	Leukemia, Myelocytic, Acute
55215	Pancytopenia
55215	Miller Dieker syndrome
55215	Malignant Head and Neck Neoplasm
55215	FANCONI ANEMIA, COMPLEMENTATION GROUP I
55215	Bone marrow hypocellularity
55215	Liver carcinoma
55215	MYELODYSPLASTIC SYNDROME
55215	Abnormality of radial ray
55217	Autistic Disorder
55217	AUTISM, SUSCEPTIBILITY TO, X-LINKED 6
55219	Coronary heart disease
55219	Dyslipidemias
55219	Dyslipoproteinemias
55227	Liver carcinoma
55229	Colorectal Carcinoma
55229	Posterior subcapsular cataract
55237	Colorectal Carcinoma
55240	Hypochromic anemia
55240	Anemia, Hypochromic Microcytic, With Iron Overload
55240	ANEMIA, HYPOCHROMIC MICROCYTIC, WITH IRON OVERLOAD 2
55244	Kidney Diseases
55245	Malignant neoplasm of breast
55247	Liver carcinoma
55248	Malignant neoplasm of breast
55249	Arterial Occlusive Disease, Progressive, with Hypertension, Heart Defects, Bone Fragility, and Brachysyndactyly
55250	Profound Mental Retardation
55250	Mental Retardation, Psychosocial
55250	Mental deficiency
55250	Intellectual Disability
55250	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 58
55252	Malignant neoplasm of urinary bladder
55252	Bladder Neoplasm
55252	Leukemia, Myelocytic, Acute
55252	Acute Myeloid Leukemia, M1
55252	Acute Myeloid Leukemia (AML-M2)
55252	SHASHI-PENA SYNDROME
55254	Malignant neoplasm of breast
55256	Prostatic Neoplasms
55256	Malignant neoplasm of prostate
55259	Lung Neoplasms
55259	Malignant neoplasm of lung
